file_path,machine_id,condition,label,original_wav
data/processed\00_normal_00000448.npy,00,normal,0,data/raw\pump\id_00\normal\00000448.wav
data/processed\00_normal_00000449.npy,00,normal,0,data/raw\pump\id_00\normal\00000449.wav
data/processed\00_normal_00000450.npy,00,normal,0,data/raw\pump\id_00\normal\00000450.wav
data/processed\00_normal_00000451.npy,00,normal,0,data/raw\pump\id_00\normal\00000451.wav
data/processed\00_normal_00000452.npy,00,normal,0,data/raw\pump\id_00\normal\00000452.wav
data/processed\00_normal_00000453.npy,00,normal,0,data/raw\pump\id_00\normal\00000453.wav
data/processed\00_normal_00000454.npy,00,normal,0,data/raw\pump\id_00\normal\00000454.wav
data/processed\00_normal_00000455.npy,00,normal,0,data/raw\pump\id_00\normal\00000455.wav
data/processed\00_normal_00000456.npy,00,normal,0,data/raw\pump\id_00\normal\00000456.wav
data/processed\00_normal_00000457.npy,00,normal,0,data/raw\pump\id_00\normal\00000457.wav
data/processed\00_normal_00000458.npy,00,normal,0,data/raw\pump\id_00\normal\00000458.wav
data/processed\00_normal_00000459.npy,00,normal,0,data/raw\pump\id_00\normal\00000459.wav
data/processed\00_normal_00000460.npy,00,normal,0,data/raw\pump\id_00\normal\00000460.wav
data/processed\00_normal_00000461.npy,00,normal,0,data/raw\pump\id_00\normal\00000461.wav
data/processed\00_normal_00000462.npy,00,normal,0,data/raw\pump\id_00\normal\00000462.wav
data/processed\00_normal_00000463.npy,00,normal,0,data/raw\pump\id_00\normal\00000463.wav
data/processed\00_normal_00000464.npy,00,normal,0,data/raw\pump\id_00\normal\00000464.wav
data/processed\00_normal_00000465.npy,00,normal,0,data/raw\pump\id_00\normal\00000465.wav
data/processed\00_normal_00000466.npy,00,normal,0,data/raw\pump\id_00\normal\00000466.wav
data/processed\00_normal_00000467.npy,00,normal,0,data/raw\pump\id_00\normal\00000467.wav
data/processed\00_normal_00000468.npy,00,normal,0,data/raw\pump\id_00\normal\00000468.wav
data/processed\00_normal_00000469.npy,00,normal,0,data/raw\pump\id_00\normal\00000469.wav
data/processed\00_normal_00000470.npy,00,normal,0,data/raw\pump\id_00\normal\00000470.wav
data/processed\00_normal_00000471.npy,00,normal,0,data/raw\pump\id_00\normal\00000471.wav
data/processed\00_normal_00000472.npy,00,normal,0,data/raw\pump\id_00\normal\00000472.wav
data/processed\00_normal_00000473.npy,00,normal,0,data/raw\pump\id_00\normal\00000473.wav
data/processed\00_normal_00000474.npy,00,normal,0,data/raw\pump\id_00\normal\00000474.wav
data/processed\00_normal_00000475.npy,00,normal,0,data/raw\pump\id_00\normal\00000475.wav
data/processed\00_normal_00000476.npy,00,normal,0,data/raw\pump\id_00\normal\00000476.wav
data/processed\00_normal_00000477.npy,00,normal,0,data/raw\pump\id_00\normal\00000477.wav
data/processed\00_normal_00000478.npy,00,normal,0,data/raw\pump\id_00\normal\00000478.wav
data/processed\00_normal_00000479.npy,00,normal,0,data/raw\pump\id_00\normal\00000479.wav
data/processed\00_normal_00000480.npy,00,normal,0,data/raw\pump\id_00\normal\00000480.wav
data/processed\00_normal_00000481.npy,00,normal,0,data/raw\pump\id_00\normal\00000481.wav
data/processed\00_normal_00000482.npy,00,normal,0,data/raw\pump\id_00\normal\00000482.wav
data/processed\00_normal_00000483.npy,00,normal,0,data/raw\pump\id_00\normal\00000483.wav
data/processed\00_normal_00000484.npy,00,normal,0,data/raw\pump\id_00\normal\00000484.wav
data/processed\00_normal_00000485.npy,00,normal,0,data/raw\pump\id_00\normal\00000485.wav
data/processed\00_normal_00000486.npy,00,normal,0,data/raw\pump\id_00\normal\00000486.wav
data/processed\00_normal_00000487.npy,00,normal,0,data/raw\pump\id_00\normal\00000487.wav
data/processed\00_normal_00000488.npy,00,normal,0,data/raw\pump\id_00\normal\00000488.wav
data/processed\00_normal_00000489.npy,00,normal,0,data/raw\pump\id_00\normal\00000489.wav
data/processed\00_normal_00000490.npy,00,normal,0,data/raw\pump\id_00\normal\00000490.wav
data/processed\00_normal_00000491.npy,00,normal,0,data/raw\pump\id_00\normal\00000491.wav
data/processed\00_normal_00000492.npy,00,normal,0,data/raw\pump\id_00\normal\00000492.wav
data/processed\00_normal_00000493.npy,00,normal,0,data/raw\pump\id_00\normal\00000493.wav
data/processed\00_normal_00000494.npy,00,normal,0,data/raw\pump\id_00\normal\00000494.wav
data/processed\00_normal_00000495.npy,00,normal,0,data/raw\pump\id_00\normal\00000495.wav
data/processed\00_normal_00000496.npy,00,normal,0,data/raw\pump\id_00\normal\00000496.wav
data/processed\00_normal_00000497.npy,00,normal,0,data/raw\pump\id_00\normal\00000497.wav
data/processed\00_normal_00000498.npy,00,normal,0,data/raw\pump\id_00\normal\00000498.wav
data/processed\00_normal_00000499.npy,00,normal,0,data/raw\pump\id_00\normal\00000499.wav
data/processed\00_normal_00000500.npy,00,normal,0,data/raw\pump\id_00\normal\00000500.wav
data/processed\00_normal_00000501.npy,00,normal,0,data/raw\pump\id_00\normal\00000501.wav
data/processed\00_normal_00000502.npy,00,normal,0,data/raw\pump\id_00\normal\00000502.wav
data/processed\00_normal_00000503.npy,00,normal,0,data/raw\pump\id_00\normal\00000503.wav
data/processed\00_normal_00000504.npy,00,normal,0,data/raw\pump\id_00\normal\00000504.wav
data/processed\00_normal_00000505.npy,00,normal,0,data/raw\pump\id_00\normal\00000505.wav
data/processed\00_normal_00000506.npy,00,normal,0,data/raw\pump\id_00\normal\00000506.wav
data/processed\00_normal_00000507.npy,00,normal,0,data/raw\pump\id_00\normal\00000507.wav
data/processed\00_normal_00000508.npy,00,normal,0,data/raw\pump\id_00\normal\00000508.wav
data/processed\00_normal_00000509.npy,00,normal,0,data/raw\pump\id_00\normal\00000509.wav
data/processed\00_normal_00000510.npy,00,normal,0,data/raw\pump\id_00\normal\00000510.wav
data/processed\00_normal_00000511.npy,00,normal,0,data/raw\pump\id_00\normal\00000511.wav
data/processed\00_normal_00000512.npy,00,normal,0,data/raw\pump\id_00\normal\00000512.wav
data/processed\00_normal_00000513.npy,00,normal,0,data/raw\pump\id_00\normal\00000513.wav
data/processed\00_normal_00000514.npy,00,normal,0,data/raw\pump\id_00\normal\00000514.wav
data/processed\00_normal_00000515.npy,00,normal,0,data/raw\pump\id_00\normal\00000515.wav
data/processed\00_normal_00000516.npy,00,normal,0,data/raw\pump\id_00\normal\00000516.wav
data/processed\00_normal_00000517.npy,00,normal,0,data/raw\pump\id_00\normal\00000517.wav
data/processed\00_normal_00000518.npy,00,normal,0,data/raw\pump\id_00\normal\00000518.wav
data/processed\00_normal_00000519.npy,00,normal,0,data/raw\pump\id_00\normal\00000519.wav
data/processed\00_normal_00000520.npy,00,normal,0,data/raw\pump\id_00\normal\00000520.wav
data/processed\00_normal_00000521.npy,00,normal,0,data/raw\pump\id_00\normal\00000521.wav
data/processed\00_normal_00000522.npy,00,normal,0,data/raw\pump\id_00\normal\00000522.wav
data/processed\00_normal_00000523.npy,00,normal,0,data/raw\pump\id_00\normal\00000523.wav
data/processed\00_normal_00000524.npy,00,normal,0,data/raw\pump\id_00\normal\00000524.wav
data/processed\00_normal_00000525.npy,00,normal,0,data/raw\pump\id_00\normal\00000525.wav
data/processed\00_normal_00000526.npy,00,normal,0,data/raw\pump\id_00\normal\00000526.wav
data/processed\00_normal_00000527.npy,00,normal,0,data/raw\pump\id_00\normal\00000527.wav
data/processed\00_normal_00000528.npy,00,normal,0,data/raw\pump\id_00\normal\00000528.wav
data/processed\00_normal_00000529.npy,00,normal,0,data/raw\pump\id_00\normal\00000529.wav
data/processed\00_normal_00000530.npy,00,normal,0,data/raw\pump\id_00\normal\00000530.wav
data/processed\00_normal_00000531.npy,00,normal,0,data/raw\pump\id_00\normal\00000531.wav
data/processed\00_normal_00000532.npy,00,normal,0,data/raw\pump\id_00\normal\00000532.wav
data/processed\00_normal_00000533.npy,00,normal,0,data/raw\pump\id_00\normal\00000533.wav
data/processed\00_normal_00000534.npy,00,normal,0,data/raw\pump\id_00\normal\00000534.wav
data/processed\00_normal_00000535.npy,00,normal,0,data/raw\pump\id_00\normal\00000535.wav
data/processed\00_normal_00000536.npy,00,normal,0,data/raw\pump\id_00\normal\00000536.wav
data/processed\00_normal_00000537.npy,00,normal,0,data/raw\pump\id_00\normal\00000537.wav
data/processed\00_normal_00000538.npy,00,normal,0,data/raw\pump\id_00\normal\00000538.wav
data/processed\00_normal_00000539.npy,00,normal,0,data/raw\pump\id_00\normal\00000539.wav
data/processed\00_normal_00000540.npy,00,normal,0,data/raw\pump\id_00\normal\00000540.wav
data/processed\00_normal_00000541.npy,00,normal,0,data/raw\pump\id_00\normal\00000541.wav
data/processed\00_normal_00000542.npy,00,normal,0,data/raw\pump\id_00\normal\00000542.wav
data/processed\00_normal_00000543.npy,00,normal,0,data/raw\pump\id_00\normal\00000543.wav
data/processed\00_normal_00000544.npy,00,normal,0,data/raw\pump\id_00\normal\00000544.wav
data/processed\00_normal_00000545.npy,00,normal,0,data/raw\pump\id_00\normal\00000545.wav
data/processed\00_normal_00000546.npy,00,normal,0,data/raw\pump\id_00\normal\00000546.wav
data/processed\00_normal_00000547.npy,00,normal,0,data/raw\pump\id_00\normal\00000547.wav
data/processed\00_normal_00000548.npy,00,normal,0,data/raw\pump\id_00\normal\00000548.wav
data/processed\00_normal_00000549.npy,00,normal,0,data/raw\pump\id_00\normal\00000549.wav
data/processed\00_normal_00000550.npy,00,normal,0,data/raw\pump\id_00\normal\00000550.wav
data/processed\00_normal_00000551.npy,00,normal,0,data/raw\pump\id_00\normal\00000551.wav
data/processed\00_normal_00000552.npy,00,normal,0,data/raw\pump\id_00\normal\00000552.wav
data/processed\00_normal_00000553.npy,00,normal,0,data/raw\pump\id_00\normal\00000553.wav
data/processed\00_normal_00000554.npy,00,normal,0,data/raw\pump\id_00\normal\00000554.wav
data/processed\00_normal_00000555.npy,00,normal,0,data/raw\pump\id_00\normal\00000555.wav
data/processed\00_normal_00000556.npy,00,normal,0,data/raw\pump\id_00\normal\00000556.wav
data/processed\00_normal_00000557.npy,00,normal,0,data/raw\pump\id_00\normal\00000557.wav
data/processed\00_normal_00000558.npy,00,normal,0,data/raw\pump\id_00\normal\00000558.wav
data/processed\00_normal_00000559.npy,00,normal,0,data/raw\pump\id_00\normal\00000559.wav
data/processed\00_normal_00000560.npy,00,normal,0,data/raw\pump\id_00\normal\00000560.wav
data/processed\00_normal_00000561.npy,00,normal,0,data/raw\pump\id_00\normal\00000561.wav
data/processed\00_normal_00000562.npy,00,normal,0,data/raw\pump\id_00\normal\00000562.wav
data/processed\00_normal_00000563.npy,00,normal,0,data/raw\pump\id_00\normal\00000563.wav
data/processed\00_normal_00000564.npy,00,normal,0,data/raw\pump\id_00\normal\00000564.wav
data/processed\00_normal_00000565.npy,00,normal,0,data/raw\pump\id_00\normal\00000565.wav
data/processed\00_normal_00000566.npy,00,normal,0,data/raw\pump\id_00\normal\00000566.wav
data/processed\00_normal_00000567.npy,00,normal,0,data/raw\pump\id_00\normal\00000567.wav
data/processed\00_normal_00000568.npy,00,normal,0,data/raw\pump\id_00\normal\00000568.wav
data/processed\00_normal_00000569.npy,00,normal,0,data/raw\pump\id_00\normal\00000569.wav
data/processed\00_normal_00000570.npy,00,normal,0,data/raw\pump\id_00\normal\00000570.wav
data/processed\00_normal_00000571.npy,00,normal,0,data/raw\pump\id_00\normal\00000571.wav
data/processed\00_normal_00000572.npy,00,normal,0,data/raw\pump\id_00\normal\00000572.wav
data/processed\00_normal_00000573.npy,00,normal,0,data/raw\pump\id_00\normal\00000573.wav
data/processed\00_normal_00000574.npy,00,normal,0,data/raw\pump\id_00\normal\00000574.wav
data/processed\00_normal_00000575.npy,00,normal,0,data/raw\pump\id_00\normal\00000575.wav
data/processed\00_normal_00000576.npy,00,normal,0,data/raw\pump\id_00\normal\00000576.wav
data/processed\00_normal_00000577.npy,00,normal,0,data/raw\pump\id_00\normal\00000577.wav
data/processed\00_normal_00000578.npy,00,normal,0,data/raw\pump\id_00\normal\00000578.wav
data/processed\00_normal_00000579.npy,00,normal,0,data/raw\pump\id_00\normal\00000579.wav
data/processed\00_normal_00000580.npy,00,normal,0,data/raw\pump\id_00\normal\00000580.wav
data/processed\00_normal_00000581.npy,00,normal,0,data/raw\pump\id_00\normal\00000581.wav
data/processed\00_normal_00000582.npy,00,normal,0,data/raw\pump\id_00\normal\00000582.wav
data/processed\00_normal_00000583.npy,00,normal,0,data/raw\pump\id_00\normal\00000583.wav
data/processed\00_normal_00000584.npy,00,normal,0,data/raw\pump\id_00\normal\00000584.wav
data/processed\00_normal_00000585.npy,00,normal,0,data/raw\pump\id_00\normal\00000585.wav
data/processed\00_normal_00000586.npy,00,normal,0,data/raw\pump\id_00\normal\00000586.wav
data/processed\00_normal_00000587.npy,00,normal,0,data/raw\pump\id_00\normal\00000587.wav
data/processed\00_normal_00000588.npy,00,normal,0,data/raw\pump\id_00\normal\00000588.wav
data/processed\00_normal_00000589.npy,00,normal,0,data/raw\pump\id_00\normal\00000589.wav
data/processed\00_normal_00000590.npy,00,normal,0,data/raw\pump\id_00\normal\00000590.wav
data/processed\00_normal_00000591.npy,00,normal,0,data/raw\pump\id_00\normal\00000591.wav
data/processed\00_normal_00000592.npy,00,normal,0,data/raw\pump\id_00\normal\00000592.wav
data/processed\00_normal_00000593.npy,00,normal,0,data/raw\pump\id_00\normal\00000593.wav
data/processed\00_normal_00000594.npy,00,normal,0,data/raw\pump\id_00\normal\00000594.wav
data/processed\00_normal_00000595.npy,00,normal,0,data/raw\pump\id_00\normal\00000595.wav
data/processed\00_normal_00000596.npy,00,normal,0,data/raw\pump\id_00\normal\00000596.wav
data/processed\00_normal_00000597.npy,00,normal,0,data/raw\pump\id_00\normal\00000597.wav
data/processed\00_normal_00000598.npy,00,normal,0,data/raw\pump\id_00\normal\00000598.wav
data/processed\00_normal_00000599.npy,00,normal,0,data/raw\pump\id_00\normal\00000599.wav
data/processed\00_normal_00000600.npy,00,normal,0,data/raw\pump\id_00\normal\00000600.wav
data/processed\00_normal_00000601.npy,00,normal,0,data/raw\pump\id_00\normal\00000601.wav
data/processed\00_normal_00000602.npy,00,normal,0,data/raw\pump\id_00\normal\00000602.wav
data/processed\00_normal_00000603.npy,00,normal,0,data/raw\pump\id_00\normal\00000603.wav
data/processed\00_normal_00000604.npy,00,normal,0,data/raw\pump\id_00\normal\00000604.wav
data/processed\00_normal_00000605.npy,00,normal,0,data/raw\pump\id_00\normal\00000605.wav
data/processed\00_normal_00000606.npy,00,normal,0,data/raw\pump\id_00\normal\00000606.wav
data/processed\00_normal_00000607.npy,00,normal,0,data/raw\pump\id_00\normal\00000607.wav
data/processed\00_normal_00000608.npy,00,normal,0,data/raw\pump\id_00\normal\00000608.wav
data/processed\00_normal_00000609.npy,00,normal,0,data/raw\pump\id_00\normal\00000609.wav
data/processed\00_normal_00000610.npy,00,normal,0,data/raw\pump\id_00\normal\00000610.wav
data/processed\00_normal_00000611.npy,00,normal,0,data/raw\pump\id_00\normal\00000611.wav
data/processed\00_normal_00000612.npy,00,normal,0,data/raw\pump\id_00\normal\00000612.wav
data/processed\00_normal_00000613.npy,00,normal,0,data/raw\pump\id_00\normal\00000613.wav
data/processed\00_normal_00000614.npy,00,normal,0,data/raw\pump\id_00\normal\00000614.wav
data/processed\00_normal_00000615.npy,00,normal,0,data/raw\pump\id_00\normal\00000615.wav
data/processed\00_normal_00000616.npy,00,normal,0,data/raw\pump\id_00\normal\00000616.wav
data/processed\00_normal_00000617.npy,00,normal,0,data/raw\pump\id_00\normal\00000617.wav
data/processed\00_normal_00000618.npy,00,normal,0,data/raw\pump\id_00\normal\00000618.wav
data/processed\00_normal_00000619.npy,00,normal,0,data/raw\pump\id_00\normal\00000619.wav
data/processed\00_normal_00000620.npy,00,normal,0,data/raw\pump\id_00\normal\00000620.wav
data/processed\00_normal_00000621.npy,00,normal,0,data/raw\pump\id_00\normal\00000621.wav
data/processed\00_normal_00000622.npy,00,normal,0,data/raw\pump\id_00\normal\00000622.wav
data/processed\00_normal_00000623.npy,00,normal,0,data/raw\pump\id_00\normal\00000623.wav
data/processed\00_normal_00000624.npy,00,normal,0,data/raw\pump\id_00\normal\00000624.wav
data/processed\00_normal_00000625.npy,00,normal,0,data/raw\pump\id_00\normal\00000625.wav
data/processed\00_normal_00000626.npy,00,normal,0,data/raw\pump\id_00\normal\00000626.wav
data/processed\00_normal_00000627.npy,00,normal,0,data/raw\pump\id_00\normal\00000627.wav
data/processed\00_normal_00000628.npy,00,normal,0,data/raw\pump\id_00\normal\00000628.wav
data/processed\00_normal_00000629.npy,00,normal,0,data/raw\pump\id_00\normal\00000629.wav
data/processed\00_normal_00000630.npy,00,normal,0,data/raw\pump\id_00\normal\00000630.wav
data/processed\00_normal_00000631.npy,00,normal,0,data/raw\pump\id_00\normal\00000631.wav
data/processed\00_normal_00000632.npy,00,normal,0,data/raw\pump\id_00\normal\00000632.wav
data/processed\00_normal_00000633.npy,00,normal,0,data/raw\pump\id_00\normal\00000633.wav
data/processed\00_normal_00000634.npy,00,normal,0,data/raw\pump\id_00\normal\00000634.wav
data/processed\00_normal_00000635.npy,00,normal,0,data/raw\pump\id_00\normal\00000635.wav
data/processed\00_normal_00000636.npy,00,normal,0,data/raw\pump\id_00\normal\00000636.wav
data/processed\00_normal_00000637.npy,00,normal,0,data/raw\pump\id_00\normal\00000637.wav
data/processed\00_normal_00000638.npy,00,normal,0,data/raw\pump\id_00\normal\00000638.wav
data/processed\00_normal_00000639.npy,00,normal,0,data/raw\pump\id_00\normal\00000639.wav
data/processed\00_normal_00000640.npy,00,normal,0,data/raw\pump\id_00\normal\00000640.wav
data/processed\00_normal_00000641.npy,00,normal,0,data/raw\pump\id_00\normal\00000641.wav
data/processed\00_normal_00000642.npy,00,normal,0,data/raw\pump\id_00\normal\00000642.wav
data/processed\00_normal_00000643.npy,00,normal,0,data/raw\pump\id_00\normal\00000643.wav
data/processed\00_normal_00000644.npy,00,normal,0,data/raw\pump\id_00\normal\00000644.wav
data/processed\00_normal_00000645.npy,00,normal,0,data/raw\pump\id_00\normal\00000645.wav
data/processed\00_normal_00000646.npy,00,normal,0,data/raw\pump\id_00\normal\00000646.wav
data/processed\00_normal_00000647.npy,00,normal,0,data/raw\pump\id_00\normal\00000647.wav
data/processed\00_normal_00000648.npy,00,normal,0,data/raw\pump\id_00\normal\00000648.wav
data/processed\00_normal_00000649.npy,00,normal,0,data/raw\pump\id_00\normal\00000649.wav
data/processed\00_normal_00000650.npy,00,normal,0,data/raw\pump\id_00\normal\00000650.wav
data/processed\00_normal_00000651.npy,00,normal,0,data/raw\pump\id_00\normal\00000651.wav
data/processed\00_normal_00000652.npy,00,normal,0,data/raw\pump\id_00\normal\00000652.wav
data/processed\00_normal_00000653.npy,00,normal,0,data/raw\pump\id_00\normal\00000653.wav
data/processed\00_normal_00000654.npy,00,normal,0,data/raw\pump\id_00\normal\00000654.wav
data/processed\00_normal_00000655.npy,00,normal,0,data/raw\pump\id_00\normal\00000655.wav
data/processed\00_normal_00000656.npy,00,normal,0,data/raw\pump\id_00\normal\00000656.wav
data/processed\00_normal_00000657.npy,00,normal,0,data/raw\pump\id_00\normal\00000657.wav
data/processed\00_normal_00000658.npy,00,normal,0,data/raw\pump\id_00\normal\00000658.wav
data/processed\00_normal_00000659.npy,00,normal,0,data/raw\pump\id_00\normal\00000659.wav
data/processed\00_normal_00000660.npy,00,normal,0,data/raw\pump\id_00\normal\00000660.wav
data/processed\00_normal_00000661.npy,00,normal,0,data/raw\pump\id_00\normal\00000661.wav
data/processed\00_normal_00000662.npy,00,normal,0,data/raw\pump\id_00\normal\00000662.wav
data/processed\00_normal_00000663.npy,00,normal,0,data/raw\pump\id_00\normal\00000663.wav
data/processed\00_normal_00000664.npy,00,normal,0,data/raw\pump\id_00\normal\00000664.wav
data/processed\00_normal_00000665.npy,00,normal,0,data/raw\pump\id_00\normal\00000665.wav
data/processed\00_normal_00000666.npy,00,normal,0,data/raw\pump\id_00\normal\00000666.wav
data/processed\00_normal_00000667.npy,00,normal,0,data/raw\pump\id_00\normal\00000667.wav
data/processed\00_normal_00000668.npy,00,normal,0,data/raw\pump\id_00\normal\00000668.wav
data/processed\00_normal_00000669.npy,00,normal,0,data/raw\pump\id_00\normal\00000669.wav
data/processed\00_normal_00000670.npy,00,normal,0,data/raw\pump\id_00\normal\00000670.wav
data/processed\00_normal_00000671.npy,00,normal,0,data/raw\pump\id_00\normal\00000671.wav
data/processed\00_normal_00000672.npy,00,normal,0,data/raw\pump\id_00\normal\00000672.wav
data/processed\00_normal_00000673.npy,00,normal,0,data/raw\pump\id_00\normal\00000673.wav
data/processed\00_normal_00000674.npy,00,normal,0,data/raw\pump\id_00\normal\00000674.wav
data/processed\00_normal_00000675.npy,00,normal,0,data/raw\pump\id_00\normal\00000675.wav
data/processed\00_normal_00000676.npy,00,normal,0,data/raw\pump\id_00\normal\00000676.wav
data/processed\00_normal_00000677.npy,00,normal,0,data/raw\pump\id_00\normal\00000677.wav
data/processed\00_normal_00000678.npy,00,normal,0,data/raw\pump\id_00\normal\00000678.wav
data/processed\00_normal_00000679.npy,00,normal,0,data/raw\pump\id_00\normal\00000679.wav
data/processed\00_normal_00000680.npy,00,normal,0,data/raw\pump\id_00\normal\00000680.wav
data/processed\00_normal_00000681.npy,00,normal,0,data/raw\pump\id_00\normal\00000681.wav
data/processed\00_normal_00000682.npy,00,normal,0,data/raw\pump\id_00\normal\00000682.wav
data/processed\00_normal_00000683.npy,00,normal,0,data/raw\pump\id_00\normal\00000683.wav
data/processed\00_normal_00000684.npy,00,normal,0,data/raw\pump\id_00\normal\00000684.wav
data/processed\00_normal_00000685.npy,00,normal,0,data/raw\pump\id_00\normal\00000685.wav
data/processed\00_normal_00000686.npy,00,normal,0,data/raw\pump\id_00\normal\00000686.wav
data/processed\00_normal_00000687.npy,00,normal,0,data/raw\pump\id_00\normal\00000687.wav
data/processed\00_normal_00000688.npy,00,normal,0,data/raw\pump\id_00\normal\00000688.wav
data/processed\00_normal_00000689.npy,00,normal,0,data/raw\pump\id_00\normal\00000689.wav
data/processed\00_normal_00000690.npy,00,normal,0,data/raw\pump\id_00\normal\00000690.wav
data/processed\00_normal_00000691.npy,00,normal,0,data/raw\pump\id_00\normal\00000691.wav
data/processed\00_normal_00000692.npy,00,normal,0,data/raw\pump\id_00\normal\00000692.wav
data/processed\00_normal_00000693.npy,00,normal,0,data/raw\pump\id_00\normal\00000693.wav
data/processed\00_normal_00000694.npy,00,normal,0,data/raw\pump\id_00\normal\00000694.wav
data/processed\00_normal_00000695.npy,00,normal,0,data/raw\pump\id_00\normal\00000695.wav
data/processed\00_normal_00000696.npy,00,normal,0,data/raw\pump\id_00\normal\00000696.wav
data/processed\00_normal_00000697.npy,00,normal,0,data/raw\pump\id_00\normal\00000697.wav
data/processed\00_normal_00000698.npy,00,normal,0,data/raw\pump\id_00\normal\00000698.wav
data/processed\00_normal_00000699.npy,00,normal,0,data/raw\pump\id_00\normal\00000699.wav
data/processed\00_normal_00000700.npy,00,normal,0,data/raw\pump\id_00\normal\00000700.wav
data/processed\00_normal_00000701.npy,00,normal,0,data/raw\pump\id_00\normal\00000701.wav
data/processed\00_normal_00000702.npy,00,normal,0,data/raw\pump\id_00\normal\00000702.wav
data/processed\00_normal_00000703.npy,00,normal,0,data/raw\pump\id_00\normal\00000703.wav
data/processed\00_normal_00000704.npy,00,normal,0,data/raw\pump\id_00\normal\00000704.wav
data/processed\00_normal_00000705.npy,00,normal,0,data/raw\pump\id_00\normal\00000705.wav
data/processed\00_normal_00000706.npy,00,normal,0,data/raw\pump\id_00\normal\00000706.wav
data/processed\00_normal_00000707.npy,00,normal,0,data/raw\pump\id_00\normal\00000707.wav
data/processed\00_normal_00000708.npy,00,normal,0,data/raw\pump\id_00\normal\00000708.wav
data/processed\00_normal_00000709.npy,00,normal,0,data/raw\pump\id_00\normal\00000709.wav
data/processed\00_normal_00000710.npy,00,normal,0,data/raw\pump\id_00\normal\00000710.wav
data/processed\00_normal_00000711.npy,00,normal,0,data/raw\pump\id_00\normal\00000711.wav
data/processed\00_normal_00000712.npy,00,normal,0,data/raw\pump\id_00\normal\00000712.wav
data/processed\00_normal_00000713.npy,00,normal,0,data/raw\pump\id_00\normal\00000713.wav
data/processed\00_normal_00000714.npy,00,normal,0,data/raw\pump\id_00\normal\00000714.wav
data/processed\00_normal_00000715.npy,00,normal,0,data/raw\pump\id_00\normal\00000715.wav
data/processed\00_normal_00000716.npy,00,normal,0,data/raw\pump\id_00\normal\00000716.wav
data/processed\00_normal_00000717.npy,00,normal,0,data/raw\pump\id_00\normal\00000717.wav
data/processed\00_normal_00000718.npy,00,normal,0,data/raw\pump\id_00\normal\00000718.wav
data/processed\00_normal_00000719.npy,00,normal,0,data/raw\pump\id_00\normal\00000719.wav
data/processed\00_normal_00000720.npy,00,normal,0,data/raw\pump\id_00\normal\00000720.wav
data/processed\00_normal_00000721.npy,00,normal,0,data/raw\pump\id_00\normal\00000721.wav
data/processed\00_normal_00000722.npy,00,normal,0,data/raw\pump\id_00\normal\00000722.wav
data/processed\00_normal_00000723.npy,00,normal,0,data/raw\pump\id_00\normal\00000723.wav
data/processed\00_normal_00000724.npy,00,normal,0,data/raw\pump\id_00\normal\00000724.wav
data/processed\00_normal_00000725.npy,00,normal,0,data/raw\pump\id_00\normal\00000725.wav
data/processed\00_normal_00000726.npy,00,normal,0,data/raw\pump\id_00\normal\00000726.wav
data/processed\00_normal_00000727.npy,00,normal,0,data/raw\pump\id_00\normal\00000727.wav
data/processed\00_normal_00000728.npy,00,normal,0,data/raw\pump\id_00\normal\00000728.wav
data/processed\00_normal_00000729.npy,00,normal,0,data/raw\pump\id_00\normal\00000729.wav
data/processed\00_normal_00000730.npy,00,normal,0,data/raw\pump\id_00\normal\00000730.wav
data/processed\00_normal_00000731.npy,00,normal,0,data/raw\pump\id_00\normal\00000731.wav
data/processed\00_normal_00000732.npy,00,normal,0,data/raw\pump\id_00\normal\00000732.wav
data/processed\00_normal_00000733.npy,00,normal,0,data/raw\pump\id_00\normal\00000733.wav
data/processed\00_normal_00000734.npy,00,normal,0,data/raw\pump\id_00\normal\00000734.wav
data/processed\00_normal_00000735.npy,00,normal,0,data/raw\pump\id_00\normal\00000735.wav
data/processed\00_normal_00000736.npy,00,normal,0,data/raw\pump\id_00\normal\00000736.wav
data/processed\00_normal_00000737.npy,00,normal,0,data/raw\pump\id_00\normal\00000737.wav
data/processed\00_normal_00000738.npy,00,normal,0,data/raw\pump\id_00\normal\00000738.wav
data/processed\00_normal_00000739.npy,00,normal,0,data/raw\pump\id_00\normal\00000739.wav
data/processed\00_normal_00000740.npy,00,normal,0,data/raw\pump\id_00\normal\00000740.wav
data/processed\00_normal_00000741.npy,00,normal,0,data/raw\pump\id_00\normal\00000741.wav
data/processed\00_normal_00000742.npy,00,normal,0,data/raw\pump\id_00\normal\00000742.wav
data/processed\00_normal_00000743.npy,00,normal,0,data/raw\pump\id_00\normal\00000743.wav
data/processed\00_normal_00000744.npy,00,normal,0,data/raw\pump\id_00\normal\00000744.wav
data/processed\00_normal_00000745.npy,00,normal,0,data/raw\pump\id_00\normal\00000745.wav
data/processed\00_normal_00000746.npy,00,normal,0,data/raw\pump\id_00\normal\00000746.wav
data/processed\00_normal_00000747.npy,00,normal,0,data/raw\pump\id_00\normal\00000747.wav
data/processed\00_normal_00000748.npy,00,normal,0,data/raw\pump\id_00\normal\00000748.wav
data/processed\00_normal_00000749.npy,00,normal,0,data/raw\pump\id_00\normal\00000749.wav
data/processed\00_normal_00000750.npy,00,normal,0,data/raw\pump\id_00\normal\00000750.wav
